file,extension,bytes,category
data\train\archive (1)\FaceForensics++_C23\Deepfakes\500_592.mp4,.mp4,2780921,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\501_326.mp4,.mp4,751379,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\502_504.mp4,.mp4,1770222,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\503_756.mp4,.mp4,866786,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\504_502.mp4,.mp4,1076055,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\505_600.mp4,.mp4,511619,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\506_478.mp4,.mp4,1372958,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\507_418.mp4,.mp4,8071450,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\508_831.mp4,.mp4,5019884,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\509_525.mp4,.mp4,2023801,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\510_528.mp4,.mp4,1484292,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\511_472.mp4,.mp4,1494183,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\512_495.mp4,.mp4,1633653,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\513_305.mp4,.mp4,2924593,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\514_443.mp4,.mp4,861779,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\515_519.mp4,.mp4,1961757,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\516_555.mp4,.mp4,3308982,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\517_521.mp4,.mp4,674153,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\518_131.mp4,.mp4,779747,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\519_515.mp4,.mp4,2313570,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\520_542.mp4,.mp4,1549561,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\521_517.mp4,.mp4,626780,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\522_337.mp4,.mp4,1072602,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\523_541.mp4,.mp4,900246,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\524_580.mp4,.mp4,943397,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\525_509.mp4,.mp4,665854,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\526_436.mp4,.mp4,3107757,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\527_454.mp4,.mp4,886143,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\528_510.mp4,.mp4,1293305,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\529_633.mp4,.mp4,3431135,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\530_594.mp4,.mp4,4015582,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\531_549.mp4,.mp4,870454,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\532_544.mp4,.mp4,1304317,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\533_450.mp4,.mp4,3828935,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\534_490.mp4,.mp4,1769987,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\535_587.mp4,.mp4,896190,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\536_540.mp4,.mp4,2149431,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\537_563.mp4,.mp4,2082276,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\538_493.mp4,.mp4,1189561,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\539_499.mp4,.mp4,451720,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\540_536.mp4,.mp4,2762843,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\541_523.mp4,.mp4,440568,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\542_520.mp4,.mp4,1253385,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\543_559.mp4,.mp4,1357558,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\544_532.mp4,.mp4,1641911,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\545_553.mp4,.mp4,999109,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\546_621.mp4,.mp4,1224719,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\547_574.mp4,.mp4,3837549,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\548_632.mp4,.mp4,2610647,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\549_531.mp4,.mp4,14098182,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\550_452.mp4,.mp4,640707,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\551_631.mp4,.mp4,5042341,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\552_851.mp4,.mp4,1350207,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\553_545.mp4,.mp4,557572,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\554_572.mp4,.mp4,2770836,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\555_516.mp4,.mp4,7397644,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\556_588.mp4,.mp4,561750,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\557_560.mp4,.mp4,978804,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\558_583.mp4,.mp4,3336695,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\559_543.mp4,.mp4,2395244,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\560_557.mp4,.mp4,428891,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\561_998.mp4,.mp4,3181190,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\562_626.mp4,.mp4,3161088,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\563_537.mp4,.mp4,638139,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\564_971.mp4,.mp4,4222199,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\565_589.mp4,.mp4,892142,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\566_617.mp4,.mp4,3064200,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\567_606.mp4,.mp4,674864,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\568_628.mp4,.mp4,1033438,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\569_921.mp4,.mp4,3431373,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\570_624.mp4,.mp4,1911918,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\571_746.mp4,.mp4,3023247,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\572_554.mp4,.mp4,1456186,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\573_757.mp4,.mp4,3091424,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\574_547.mp4,.mp4,940717,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\575_603.mp4,.mp4,3564954,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\576_155.mp4,.mp4,2983415,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\577_593.mp4,.mp4,2499194,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\578_636.mp4,.mp4,2064864,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\579_701.mp4,.mp4,3445252,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\580_524.mp4,.mp4,1126530,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\581_697.mp4,.mp4,4603456,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\582_172.mp4,.mp4,1894979,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\583_558.mp4,.mp4,1754396,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\584_823.mp4,.mp4,1969577,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\585_599.mp4,.mp4,1626830,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\586_223.mp4,.mp4,3945259,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\587_535.mp4,.mp4,958003,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\588_556.mp4,.mp4,1082391,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\589_565.mp4,.mp4,1565137,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\590_034.mp4,.mp4,6602026,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\591_605.mp4,.mp4,2857883,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\592_500.mp4,.mp4,556339,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\593_577.mp4,.mp4,4373532,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\594_530.mp4,.mp4,1140816,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\595_597.mp4,.mp4,2158531,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\596_609.mp4,.mp4,1200771,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\597_595.mp4,.mp4,504653,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\598_178.mp4,.mp4,670097,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\599_585.mp4,.mp4,2106704,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\600_505.mp4,.mp4,962024,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\601_653.mp4,.mp4,562271,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\602_397.mp4,.mp4,6962952,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\603_575.mp4,.mp4,1483615,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\604_703.mp4,.mp4,2851818,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\605_591.mp4,.mp4,1201472,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\606_567.mp4,.mp4,557055,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\607_683.mp4,.mp4,4767954,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\608_675.mp4,.mp4,1797708,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\609_596.mp4,.mp4,1710926,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\610_692.mp4,.mp4,2095578,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\611_760.mp4,.mp4,784796,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\612_702.mp4,.mp4,2162042,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\613_685.mp4,.mp4,1256643,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\614_616.mp4,.mp4,2128119,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\615_687.mp4,.mp4,1831748,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\616_614.mp4,.mp4,1538875,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\617_566.mp4,.mp4,646828,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\618_629.mp4,.mp4,2097781,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\619_620.mp4,.mp4,1060032,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\620_619.mp4,.mp4,4780192,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\621_546.mp4,.mp4,1771008,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\622_647.mp4,.mp4,1140359,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\623_630.mp4,.mp4,685389,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\624_570.mp4,.mp4,1436874,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\625_650.mp4,.mp4,652398,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\626_562.mp4,.mp4,1746578,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\627_658.mp4,.mp4,905404,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\628_568.mp4,.mp4,1365668,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\629_618.mp4,.mp4,3567000,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\630_623.mp4,.mp4,1352636,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\631_551.mp4,.mp4,1108161,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\632_548.mp4,.mp4,4235344,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\633_529.mp4,.mp4,2321902,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\634_660.mp4,.mp4,1543172,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\635_642.mp4,.mp4,1666892,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\636_578.mp4,.mp4,582968,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\637_427.mp4,.mp4,1279133,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\638_640.mp4,.mp4,3130127,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\639_841.mp4,.mp4,2681183,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\640_638.mp4,.mp4,1433712,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\641_662.mp4,.mp4,2558237,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\642_635.mp4,.mp4,1612696,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\643_646.mp4,.mp4,1537527,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\644_657.mp4,.mp4,915012,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\645_688.mp4,.mp4,6712385,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\646_643.mp4,.mp4,603386,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\647_622.mp4,.mp4,4975390,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\648_654.mp4,.mp4,1474618,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\649_816.mp4,.mp4,3731504,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\650_625.mp4,.mp4,926105,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\651_835.mp4,.mp4,2457247,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\652_773.mp4,.mp4,1948199,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\653_601.mp4,.mp4,1265315,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\654_648.mp4,.mp4,755587,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\655_444.mp4,.mp4,1886807,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\656_666.mp4,.mp4,779202,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\657_644.mp4,.mp4,1635269,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\658_627.mp4,.mp4,623862,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\659_749.mp4,.mp4,1520237,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\660_634.mp4,.mp4,3925062,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\661_670.mp4,.mp4,3339378,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\662_641.mp4,.mp4,3208604,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\663_231.mp4,.mp4,520869,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\664_668.mp4,.mp4,1260794,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\665_679.mp4,.mp4,389550,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\666_656.mp4,.mp4,612006,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\667_446.mp4,.mp4,6908072,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\668_664.mp4,.mp4,971926,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\669_682.mp4,.mp4,411448,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\Deepfakes\670_661.mp4,.mp4,895248,already_compressed_or_media
